,age_group,gender,user_replace_id,item_to_replace_id,skin_type_nums,skin_info_nums,category_id_nums,user_rating
96088,5.0,0,15418,165,0,6,6,3.0
96089,5.0,1,2614,165,1,6,6,5.0
96090,4.0,0,8365,165,2,3,6,3.0
96091,5.0,0,6721,165,1,4,6,5.0
96092,4.0,0,3363,165,2,1,6,5.0
96093,3.0,1,6453,165,2,1,6,5.0
96094,3.0,0,11012,165,1,2,6,5.0
96095,3.0,0,10742,165,4,6,6,3.0
96096,4.0,0,15891,165,2,0,6,4.0
96097,3.0,0,13316,165,1,1,6,5.0
96098,4.0,0,9987,165,3,5,6,5.0
96099,5.0,0,7798,165,2,3,6,5.0
96100,5.0,0,18059,165,1,5,6,5.0
96101,3.0,0,8278,165,0,5,6,5.0
96102,4.0,0,12413,165,0,2,6,5.0
96103,3.0,0,17166,165,1,1,6,4.0
96104,4.0,1,5216,165,2,5,6,5.0
96105,4.0,1,5216,165,2,5,6,5.0
96106,3.0,0,11012,165,1,2,6,5.0
96107,5.0,0,18059,165,1,5,6,5.0
96108,3.0,0,1070,165,0,0,6,4.0
96109,3.0,1,5008,165,1,1,6,5.0
96110,3.0,0,13316,165,1,1,6,5.0
96111,4.0,0,7680,165,3,2,6,5.0
96112,4.0,0,5493,165,2,5,6,4.0
96113,3.0,0,7273,165,2,0,6,4.0
96114,3.0,1,5008,165,1,1,6,5.0
96115,4.0,0,1555,165,2,2,6,5.0
96116,3.0,0,18037,165,0,2,6,4.0
96117,4.0,1,16700,165,1,1,6,3.0
96118,5.0,0,13726,165,1,1,6,2.0
96119,3.0,1,6453,165,2,1,6,5.0
96120,4.0,0,96,165,1,3,6,5.0
96121,4.0,1,16700,165,1,1,6,3.0
96122,3.0,0,7273,165,2,0,6,4.0
96123,4.0,0,4094,165,1,2,6,5.0
96124,5.0,0,7771,165,1,4,6,4.0
96125,4.0,0,3363,165,2,1,6,5.0
96126,5.0,0,13735,165,1,3,6,5.0
96127,3.0,1,15854,165,0,2,6,5.0
96128,4.0,0,7680,165,3,2,6,5.0
96129,4.0,0,16329,165,2,5,6,5.0
96130,3.0,0,2092,165,2,4,6,5.0
96131,4.0,0,12413,165,0,2,6,5.0
96132,4.0,0,2835,165,0,5,6,5.0
96133,3.0,0,8937,165,0,0,6,4.0
96134,5.0,0,13735,165,1,3,6,5.0
96135,3.0,0,18470,165,4,6,6,5.0
96136,4.0,0,8658,165,1,1,6,5.0
96137,4.0,0,16329,165,2,5,6,5.0
96138,4.0,0,7680,165,3,2,6,5.0
96139,3.0,0,5731,165,1,5,6,5.0
96140,3.0,0,5731,165,1,5,6,5.0
96141,5.0,1,2614,165,1,6,6,5.0
96142,3.0,0,6336,165,0,3,6,5.0
96143,4.0,0,12413,165,0,2,6,5.0
96144,4.0,0,13994,165,5,4,6,5.0
96145,4.0,0,4094,165,1,2,6,4.0
96146,3.0,0,11538,165,0,3,6,5.0
96147,4.0,0,10713,165,0,0,6,5.0
96148,5.0,0,13735,165,1,3,6,5.0
96149,5.0,1,2614,165,1,6,6,5.0
96150,3.0,0,15595,165,4,5,6,5.0
96151,4.0,0,12413,165,0,2,6,5.0
96152,4.0,0,8658,165,1,1,6,5.0
96153,4.0,0,3363,165,2,1,6,4.0
96154,4.0,0,12413,165,0,2,6,5.0
96155,3.0,0,17433,165,0,0,6,4.0
96156,3.0,0,17015,165,1,5,6,5.0
96157,5.0,0,13735,165,1,3,6,5.0
96158,3.0,0,637,165,0,3,6,5.0
96159,5.0,1,7696,165,2,2,6,4.0
96160,4.0,0,12413,165,0,2,6,5.0
96161,4.0,0,7449,327,0,0,6,5.0
96162,3.0,0,8055,327,3,5,6,5.0
96163,4.0,1,14232,327,2,6,6,5.0
96164,3.0,0,7517,327,1,1,6,5.0
96165,3.0,0,18166,327,2,2,6,5.0
96166,3.0,0,8016,327,3,5,6,5.0
96167,3.0,0,8016,327,3,5,6,5.0
96168,3.0,0,7705,327,2,0,6,5.0
96169,5.0,0,18389,327,1,6,6,5.0
96170,4.0,0,16419,327,1,1,6,5.0
96171,4.0,0,5869,327,1,4,6,5.0
96172,4.0,0,5869,327,1,5,6,5.0
96173,1.0,1,15340,327,2,5,6,5.0
96174,1.0,1,15340,327,2,5,6,5.0
96175,3.0,1,4509,327,3,5,6,5.0
96176,5.0,0,107,327,2,5,6,5.0
96177,2.0,0,5687,327,0,3,6,5.0
96178,4.0,1,3,327,2,3,6,5.0
96179,5.0,0,4394,327,3,5,6,3.0
96180,3.0,0,2568,327,2,3,6,5.0
96181,3.0,0,54,327,2,2,6,5.0
96182,4.0,0,3484,327,4,4,6,5.0
96183,5.0,0,13931,327,2,4,6,5.0
96184,4.0,0,10731,327,2,3,6,4.0
96185,2.0,1,16961,327,2,0,6,5.0
96186,3.0,0,18159,327,2,3,6,5.0
96187,4.0,0,16062,327,2,6,6,4.0
96188,5.0,0,3798,327,1,4,6,4.0
96189,3.0,1,16231,327,2,5,6,5.0
96190,3.0,1,7326,327,2,5,6,5.0
96191,5.0,0,13931,327,3,4,6,5.0
96192,5.0,0,13931,327,3,4,6,5.0
96193,5.0,0,13931,327,3,4,6,5.0
96194,5.0,0,13931,327,3,4,6,5.0
96195,5.0,0,13931,327,2,4,6,5.0
96196,3.0,0,15769,327,3,4,6,5.0
96197,5.0,1,10759,327,1,4,6,4.0
96198,2.0,0,13997,327,1,5,6,5.0
96199,4.0,0,3971,327,4,6,6,4.0
96200,4.0,0,16419,327,1,1,6,5.0
96201,5.0,1,13695,327,1,1,6,5.0
96202,3.0,0,15027,327,1,3,6,5.0
96203,3.0,0,9301,327,0,4,6,5.0
96204,5.0,0,3119,327,2,1,6,5.0
96205,5.0,0,3119,327,2,1,6,5.0
96206,2.0,1,11008,327,2,3,6,5.0
96207,2.0,0,6066,327,1,3,6,5.0
96208,4.0,1,2271,327,2,4,6,5.0
96209,5.0,0,11279,327,1,2,6,5.0
96210,5.0,1,16757,327,0,3,6,4.0
96211,5.0,0,15338,327,2,2,6,5.0
96212,5.0,1,11078,327,5,2,6,5.0
96213,5.0,0,16789,327,1,2,6,5.0
96214,5.0,0,15418,327,0,6,6,5.0
96215,4.0,0,3971,327,4,6,6,4.0
96216,3.0,0,12820,327,2,4,6,5.0
96217,3.0,1,7326,327,2,5,6,5.0
96218,4.0,0,8278,327,1,5,6,5.0
96219,5.0,0,689,327,2,2,6,5.0
96220,3.0,1,14319,327,2,3,6,5.0
96221,3.0,0,12752,327,1,5,6,5.0
96222,3.0,1,12522,327,3,0,6,4.0
96223,3.0,0,9301,327,0,4,6,5.0
96224,5.0,0,14558,327,2,3,6,5.0
96225,4.0,1,4128,327,2,1,6,5.0
96226,3.0,0,4364,327,1,4,6,5.0
96227,3.0,0,13105,327,2,5,6,5.0
96228,4.0,0,8566,327,4,0,6,5.0
96229,5.0,0,689,327,2,2,6,5.0
96230,3.0,1,12522,327,3,0,6,5.0
96231,4.0,0,14584,327,1,6,6,5.0
96232,3.0,0,6981,327,2,5,6,5.0
96233,3.0,0,2938,327,2,0,6,4.0
96234,4.0,0,18467,327,1,2,6,5.0
96235,5.0,0,4394,327,3,5,6,4.0
96236,5.0,0,16789,327,1,2,6,5.0
96237,3.0,0,2811,327,3,6,6,4.0
96238,5.0,0,17052,327,1,0,6,5.0
96239,5.0,0,17052,327,1,0,6,5.0
96240,3.0,0,608,327,2,0,6,5.0
96241,4.0,1,4128,327,2,1,6,5.0
96242,4.0,0,4075,327,3,0,6,5.0
96243,4.0,0,4075,327,3,0,6,5.0
96244,2.0,0,12061,327,3,4,6,5.0
96245,3.0,1,31,327,5,1,6,4.0
96246,3.0,1,7326,327,2,5,6,5.0
96247,3.0,0,17153,327,3,5,6,5.0
96248,3.0,0,7855,327,2,3,6,5.0
96249,4.0,0,18339,327,2,1,6,4.0
96250,4.0,0,18339,327,2,1,6,4.0
96251,2.0,0,12061,327,3,4,6,5.0
96252,5.0,0,13597,327,1,2,6,4.0
96253,3.0,0,64,327,2,3,6,5.0
96254,2.0,0,15748,327,2,5,6,4.0
96255,5.0,0,10911,327,4,0,6,5.0
96256,4.0,0,3586,327,4,4,6,5.0
96257,5.0,0,12044,327,0,1,6,4.0
96258,3.0,0,6036,327,1,5,6,5.0
96259,4.0,0,13018,327,0,0,6,4.0
96260,4.0,1,3728,327,2,1,6,5.0
96261,4.0,1,18004,327,1,1,6,4.0
96262,4.0,1,18004,327,1,1,6,4.0
96263,3.0,0,11242,327,0,5,6,5.0
96264,5.0,1,7510,327,1,2,6,5.0
96265,5.0,0,12421,327,2,4,6,4.0
96266,5.0,0,1391,327,1,6,6,5.0
96267,2.0,0,16054,327,0,5,6,3.0
96268,3.0,0,13176,327,2,6,6,5.0
96269,2.0,0,11546,327,3,4,6,5.0
96270,3.0,1,2954,327,1,1,6,5.0
96271,3.0,0,2477,327,0,5,6,4.0
96272,5.0,0,5870,327,1,4,6,5.0
96273,4.0,0,15103,327,1,4,6,4.0
96274,4.0,0,1413,327,0,4,6,5.0
96275,3.0,0,8518,327,2,5,6,5.0
96276,3.0,0,608,327,2,0,6,5.0
96277,4.0,0,10289,327,4,2,6,5.0
96278,2.0,0,8958,327,2,5,6,5.0
96279,4.0,0,14584,327,1,6,6,5.0
96280,3.0,0,13328,327,4,0,6,5.0
96281,3.0,0,13328,327,4,0,6,5.0
96282,2.0,0,8958,327,2,5,6,5.0
96283,3.0,1,12287,327,2,5,6,5.0
96284,3.0,0,5012,327,2,3,6,5.0
96285,4.0,0,4264,327,5,5,6,5.0
96286,2.0,0,12061,327,3,4,6,5.0
96287,3.0,0,593,327,0,4,6,5.0
96288,4.0,1,4128,327,2,1,6,5.0
96289,4.0,0,3353,327,0,3,6,5.0
96290,2.0,0,5353,327,3,0,6,5.0
96291,2.0,0,5353,327,3,0,6,5.0
96292,3.0,0,10448,327,1,1,6,4.0
96293,3.0,0,10428,327,4,0,6,4.0
96294,2.0,0,4513,327,5,4,6,5.0
96295,4.0,1,2237,327,2,0,6,5.0
96296,3.0,0,9548,327,2,6,6,5.0
96297,3.0,0,9548,327,2,6,6,5.0
96298,5.0,1,11078,327,5,2,6,5.0
96299,3.0,0,8380,327,1,1,6,4.0
96300,2.0,0,12061,327,3,4,6,5.0
96301,2.0,0,12061,327,3,4,6,5.0
96302,4.0,0,3042,327,4,5,6,4.0
96303,2.0,0,14227,327,0,5,6,4.0
96304,4.0,0,14903,327,0,4,6,5.0
96305,5.0,0,11273,327,1,6,6,5.0
96306,2.0,0,12061,327,3,4,6,5.0
96307,2.0,0,13032,327,0,3,6,5.0
96308,3.0,0,17979,327,1,3,6,5.0
96309,3.0,0,8518,327,2,5,6,5.0
96310,3.0,0,3464,327,5,1,6,5.0
96311,3.0,1,10945,327,2,3,6,5.0
96312,2.0,0,6066,327,1,3,6,5.0
96313,5.0,0,11273,327,1,6,6,4.0
96314,4.0,0,13018,327,0,0,6,4.0
96315,4.0,1,9340,327,3,6,6,5.0
96316,2.0,0,6066,327,1,3,6,5.0
96317,4.0,0,13958,327,1,4,6,5.0
96318,4.0,1,9340,327,3,6,6,5.0
96319,4.0,1,15684,327,2,3,6,5.0
96320,4.0,1,15684,327,2,3,6,5.0
96321,2.0,1,5,327,0,3,6,5.0
96322,3.0,0,16148,327,2,0,6,3.0
96323,3.0,0,9969,327,3,0,6,5.0
96324,5.0,0,4437,327,2,4,6,5.0
96325,3.0,0,3152,327,1,5,6,5.0
96326,4.0,0,12726,327,2,3,6,5.0
96327,3.0,1,8486,327,2,3,6,5.0
96328,3.0,0,14009,327,1,4,6,3.0
96329,2.0,0,2572,327,4,3,6,5.0
96330,4.0,1,1917,327,2,2,6,5.0
96331,3.0,0,1720,327,2,5,6,5.0
96332,5.0,0,5988,327,2,5,6,3.0
96333,4.0,0,13412,327,1,1,6,5.0
96334,4.0,0,13958,327,1,6,6,5.0
96335,3.0,0,14503,327,1,3,6,4.0
96336,4.0,0,10350,327,2,0,6,5.0
96337,3.0,0,18303,327,3,4,6,4.0
96338,3.0,0,7672,327,0,1,6,5.0
96339,4.0,1,3195,327,3,0,6,5.0
96340,3.0,0,7674,327,2,0,6,5.0
96341,3.0,0,5551,327,4,3,6,5.0
96342,5.0,0,12484,327,1,1,6,5.0
96343,3.0,0,8895,327,0,0,6,5.0
96344,5.0,0,16100,327,2,6,6,5.0
96345,5.0,1,12908,327,2,3,6,4.0
96346,3.0,0,5551,327,2,3,6,5.0
96347,3.0,1,8759,327,1,1,6,5.0
96348,3.0,1,8759,327,1,1,6,5.0
96349,3.0,0,5279,327,1,5,6,5.0
96350,3.0,1,9,327,2,0,6,5.0
96351,3.0,0,5250,327,2,3,6,4.0
96352,4.0,1,9425,327,2,1,6,5.0
96353,3.0,0,1433,327,4,4,6,5.0
96354,3.0,1,12115,327,1,6,6,5.0
96355,3.0,1,17346,327,1,1,6,5.0
96356,3.0,1,12341,327,1,3,6,5.0
96357,3.0,1,1125,327,3,6,6,5.0
96358,2.0,0,5,327,5,1,6,5.0
96359,2.0,0,5,327,5,1,6,5.0
96360,2.0,0,5,327,5,1,6,5.0
96361,4.0,1,3,327,2,3,6,5.0
96362,5.0,1,9097,327,2,3,6,5.0
96363,4.0,0,12050,327,1,1,6,5.0
96364,3.0,1,9,327,2,0,6,5.0
96365,3.0,1,3681,327,1,0,6,5.0
96366,3.0,1,3681,327,1,0,6,5.0
96367,3.0,1,3681,327,1,0,6,5.0
96368,3.0,0,8917,327,0,5,6,5.0
96369,5.0,1,13045,327,2,3,6,5.0
96370,4.0,0,8973,327,2,2,6,5.0
96371,4.0,1,3195,327,3,0,6,5.0
96372,4.0,1,1433,327,3,5,6,4.0
96373,5.0,0,5721,327,2,2,6,5.0
96374,2.0,0,13834,327,1,5,6,5.0
96375,3.0,1,17346,327,1,1,6,5.0
96376,5.0,1,4105,327,2,3,6,5.0
96377,2.0,0,3780,327,2,3,6,5.0
96378,2.0,1,18129,327,1,5,6,5.0
96379,2.0,1,18129,327,1,5,6,5.0
96380,2.0,1,18129,327,1,5,6,5.0
96381,5.0,0,5721,327,2,2,6,5.0
96382,5.0,0,16100,327,1,1,6,5.0
96383,5.0,0,6535,327,3,4,6,5.0
96384,5.0,0,6535,327,3,4,6,5.0
96385,5.0,0,6535,327,3,4,6,5.0
96386,4.0,1,7358,327,3,2,6,5.0
96387,2.0,0,8980,327,2,3,6,4.0
96388,4.0,1,11640,327,0,5,6,4.0
96389,4.0,1,2271,327,2,2,6,5.0
96390,5.0,0,20,327,0,5,6,5.0
96391,5.0,0,8057,327,1,4,6,4.0
96392,3.0,0,14500,327,1,3,6,4.0
96393,4.0,1,8460,327,5,4,6,5.0
96394,5.0,0,20,327,0,5,6,5.0
96395,3.0,1,12249,327,3,5,6,5.0
96396,3.0,1,10866,327,2,5,6,5.0
96397,2.0,0,8980,327,2,3,6,4.0
96398,3.0,1,13543,327,4,1,6,4.0
96399,3.0,0,4143,327,2,5,6,5.0
96400,3.0,1,18017,327,3,3,6,5.0
96401,4.0,1,12000,327,2,5,6,5.0
96402,4.0,1,2271,327,2,4,6,5.0
96403,2.0,1,5,327,0,3,6,5.0
96404,3.0,1,12249,327,3,5,6,5.0
96405,3.0,0,10428,327,4,0,6,4.0
96406,5.0,0,3186,327,1,6,6,4.0
96407,4.0,1,4128,327,2,1,6,5.0
96408,2.0,1,16961,327,2,0,6,5.0
96409,2.0,0,4016,327,3,3,6,5.0
96410,4.0,1,12000,327,2,5,6,5.0
96411,5.0,0,11562,327,2,0,6,3.0
96412,2.0,0,3805,171,1,5,6,5.0
96413,5.0,1,3564,171,1,1,6,4.0
96414,4.0,0,13466,171,2,3,6,5.0
96415,5.0,0,9442,171,3,3,6,5.0
96416,2.0,0,3805,171,1,5,6,5.0
96417,3.0,0,4364,171,1,5,6,4.0
96418,4.0,0,14021,171,1,2,6,5.0
96419,3.0,0,1145,171,3,2,6,5.0
96420,5.0,0,14861,171,1,5,6,5.0
96421,3.0,1,17408,171,3,4,6,5.0
96422,2.0,1,5,171,2,0,6,5.0
96423,2.0,0,8947,171,1,2,6,5.0
96424,2.0,0,8947,171,4,0,6,5.0
96425,2.0,1,5,171,2,0,6,5.0
96426,3.0,0,6175,171,4,1,6,5.0
96427,3.0,0,4364,171,1,4,6,5.0
96428,3.0,0,6175,171,4,1,6,5.0
96429,4.0,0,4260,171,5,2,6,5.0
96430,3.0,0,16819,171,4,2,6,4.0
96431,4.0,1,7581,171,3,5,6,5.0
96432,4.0,1,7581,171,3,5,6,5.0
96433,4.0,1,7581,171,3,5,6,5.0
96434,3.0,1,8759,171,1,1,6,5.0
96435,3.0,1,1174,171,3,2,6,5.0
96436,4.0,1,7581,171,3,5,6,5.0
96437,3.0,1,9,171,2,5,6,5.0
96438,4.0,1,7581,171,3,5,6,4.0
96439,4.0,1,7581,171,3,5,6,5.0
96440,3.0,0,14096,171,1,1,6,5.0
96441,3.0,1,14762,171,3,4,6,5.0
96442,3.0,1,15960,171,3,5,6,5.0
96443,4.0,1,7581,171,3,5,6,5.0
96444,4.0,0,18463,171,1,6,6,5.0
96445,4.0,1,7581,171,3,5,6,5.0
96446,5.0,1,7219,171,4,2,6,4.0
96447,4.0,1,17565,171,1,2,6,5.0
96448,3.0,1,12341,171,1,3,6,5.0
96449,2.0,0,13834,171,1,5,6,5.0
96450,3.0,1,15960,171,3,5,6,5.0
96451,3.0,1,12341,171,1,3,6,5.0
96452,5.0,1,541,171,1,3,6,5.0
96453,5.0,1,541,171,1,3,6,5.0
96454,5.0,1,541,171,1,3,6,5.0
96455,5.0,0,5084,171,2,6,6,5.0
96456,3.0,1,1174,171,3,2,6,5.0
96457,5.0,0,1085,171,0,0,6,5.0
96458,4.0,0,12514,171,2,3,6,5.0
96459,2.0,0,8947,171,1,3,6,5.0
96460,5.0,1,541,171,1,3,6,5.0
96461,3.0,0,4293,171,0,4,6,5.0
96462,3.0,0,7409,171,0,5,6,5.0
96463,5.0,0,9442,171,3,3,6,5.0
96464,5.0,0,9442,171,3,3,6,5.0
96465,3.0,1,10082,171,2,0,6,5.0
96466,4.0,0,14897,78,3,6,6,4.0
96467,5.0,0,9458,78,1,2,6,4.0
96468,4.0,0,16932,78,2,1,6,4.0
96469,4.0,0,17869,78,2,6,6,3.0
96470,3.0,0,9677,78,2,0,6,5.0
96471,3.0,1,1103,78,2,4,6,5.0
96472,2.0,0,6165,78,3,0,6,5.0
96473,5.0,1,10818,78,2,4,6,5.0
96474,4.0,0,14509,78,2,2,6,5.0
96475,5.0,0,16315,78,2,4,6,5.0
96476,3.0,1,7529,78,2,4,6,4.0
96477,3.0,1,5044,78,2,0,6,5.0
96478,5.0,0,15613,78,2,3,6,4.0
96479,3.0,0,8227,78,1,1,6,5.0
96480,4.0,0,1795,78,2,2,6,5.0
96481,5.0,0,15238,78,0,2,6,5.0
96482,3.0,0,11646,78,3,2,6,5.0
96483,5.0,0,12,78,1,3,6,5.0
96484,3.0,0,11195,78,1,4,6,5.0
96485,3.0,0,15407,78,1,4,6,5.0
96486,5.0,0,15613,78,2,3,6,4.0
96487,4.0,0,5045,78,1,1,6,4.0
96488,2.0,0,16205,78,2,5,6,4.0
96489,4.0,0,12975,78,1,1,6,5.0
96490,3.0,0,9590,78,4,6,6,5.0
96491,5.0,1,7221,78,1,1,6,5.0
96492,3.0,0,4799,78,5,4,6,4.0
96493,4.0,0,15021,78,1,4,6,5.0
96494,3.0,0,2772,78,2,6,6,5.0
96495,4.0,0,15021,78,1,4,6,5.0
96496,5.0,0,16315,78,2,4,6,5.0
96497,5.0,1,7221,78,2,5,6,5.0
96498,5.0,0,10499,78,1,3,6,5.0
96499,5.0,0,14318,78,2,4,6,4.0
96500,5.0,1,5857,78,2,2,6,5.0
96501,3.0,0,11646,78,2,6,6,5.0
96502,4.0,0,7157,78,5,5,6,5.0
96503,3.0,0,1164,78,1,3,6,5.0
96504,5.0,0,14298,78,2,4,6,5.0
96505,3.0,0,16052,78,2,1,6,5.0
96506,3.0,0,8674,78,4,5,6,5.0
96507,4.0,0,12302,78,1,3,6,5.0
96508,5.0,0,17228,78,4,4,6,5.0
96509,5.0,0,17228,78,1,1,6,5.0
96510,4.0,0,9929,78,0,5,6,4.0
96511,5.0,0,2730,78,1,1,6,4.0
96512,3.0,0,1052,78,0,4,6,4.0
96513,3.0,0,1267,78,2,0,6,5.0
96514,2.0,0,4143,78,2,1,6,5.0
96515,5.0,1,10269,78,1,1,6,5.0
96516,5.0,0,14298,78,1,4,6,5.0
96517,5.0,0,13963,78,1,2,6,5.0
96518,3.0,0,3292,78,1,6,6,5.0
96519,2.0,0,11380,78,1,5,6,5.0
96520,3.0,0,4283,78,3,4,6,5.0
96521,3.0,0,15407,78,1,1,6,4.0
96522,2.0,1,13594,78,3,4,6,5.0
96523,4.0,0,9347,78,2,6,6,5.0
96524,3.0,0,151,78,2,4,6,5.0
96525,4.0,0,7063,78,4,2,6,5.0
96526,2.0,0,9923,78,1,1,6,5.0
96527,4.0,0,9347,78,2,5,6,5.0
96528,4.0,0,15323,78,1,4,6,5.0
96529,5.0,0,16721,78,1,0,6,4.0
96530,3.0,0,14600,78,1,1,6,5.0
96531,4.0,1,2237,78,2,0,6,5.0
96532,3.0,0,8674,78,1,5,6,5.0
96533,4.0,0,7063,78,2,1,6,5.0
96534,4.0,0,15323,78,1,1,6,5.0
96535,4.0,0,15323,78,1,4,6,5.0
96536,5.0,0,5182,78,1,5,6,4.0
96537,2.0,0,4143,78,2,5,6,5.0
96538,2.0,0,17939,78,3,1,6,5.0
96539,5.0,1,7221,78,2,1,6,5.0
96540,5.0,0,14,78,1,1,6,5.0
96541,3.0,0,6480,78,0,3,6,4.0
96542,5.0,0,14,78,1,1,6,5.0
96543,4.0,0,12975,78,1,1,6,5.0
96544,3.0,0,151,78,2,4,6,5.0
96545,3.0,0,11646,78,2,2,6,5.0
96546,4.0,1,3664,78,1,5,6,5.0
96547,4.0,0,9347,78,2,4,6,5.0
96548,5.0,0,14008,78,1,4,6,5.0
96549,4.0,0,2300,78,1,4,6,5.0
96550,5.0,0,5988,78,2,5,6,5.0
96551,5.0,0,5988,78,2,5,6,5.0
96552,5.0,0,5988,78,1,5,6,4.0
96553,3.0,0,14246,78,2,0,6,5.0
96554,5.0,0,5988,78,2,5,6,5.0
96555,2.0,0,14978,78,2,2,6,4.0
96556,4.0,0,2300,78,1,4,6,5.0
96557,3.0,0,16917,78,1,6,6,5.0
96558,5.0,0,5182,78,1,2,6,4.0
96559,4.0,0,2300,78,1,2,6,5.0
96560,5.0,0,17228,78,1,2,6,5.0
96561,5.0,0,12025,78,2,4,6,5.0
96562,2.0,0,9923,78,1,1,6,5.0
96563,4.0,0,7440,78,2,0,6,5.0
96564,5.0,0,12025,78,2,4,6,5.0
96565,4.0,1,11002,78,5,3,6,5.0
96566,3.0,0,2808,78,5,5,6,5.0
96567,4.0,0,11044,78,1,1,6,3.0
96568,4.0,0,4979,78,0,3,6,5.0
96569,4.0,0,17995,78,3,5,6,5.0
96570,4.0,1,1293,78,2,6,6,4.0
96571,4.0,0,9933,78,1,4,6,4.0
96572,4.0,0,12105,78,2,4,6,5.0
96573,3.0,1,839,78,4,5,6,5.0
96574,5.0,0,17228,78,0,2,6,5.0
96575,5.0,1,17715,78,1,1,6,5.0
96576,3.0,1,17346,78,1,1,6,5.0
96577,4.0,1,11601,78,2,3,6,4.0
96578,4.0,0,12105,78,2,1,6,5.0
96579,4.0,0,12105,78,2,3,6,5.0
96580,4.0,0,10878,78,0,4,6,5.0
96581,5.0,1,17715,78,1,1,6,5.0
96582,3.0,1,17346,78,1,1,6,5.0
96583,4.0,0,10878,78,0,4,6,4.0
96584,3.0,1,8953,78,1,6,6,5.0
96585,4.0,0,9453,78,1,4,6,3.0
96586,3.0,0,3292,78,1,6,6,5.0
96587,4.0,0,4585,78,2,6,6,4.0
96588,5.0,0,16381,78,4,6,6,5.0
96589,3.0,1,17346,78,1,1,6,5.0
96590,5.0,1,2432,78,1,5,6,5.0
96591,5.0,0,17711,78,1,5,6,5.0
96592,2.0,0,5450,78,2,0,6,5.0
96593,4.0,0,14897,78,3,6,6,4.0
96594,3.0,1,17346,78,1,1,6,5.0
96595,5.0,0,17711,78,5,4,6,4.0
96596,4.0,0,12105,78,2,1,6,5.0
96597,2.0,1,16548,78,2,4,6,5.0
96598,3.0,0,3292,78,1,6,6,5.0
96599,3.0,0,12485,78,4,2,6,3.0
96600,3.0,1,15428,78,2,4,6,5.0
96601,3.0,0,10375,78,2,0,6,5.0
96602,5.0,0,12025,78,2,4,6,5.0
96603,5.0,0,7749,78,0,4,6,5.0
96604,5.0,0,9458,78,1,2,6,5.0
96605,5.0,0,9458,78,1,2,6,4.0
96606,5.0,0,12025,78,2,4,6,5.0
96607,3.0,0,2096,78,0,0,6,3.0
96608,4.0,0,9333,78,4,6,6,3.0
96609,4.0,0,18344,78,0,5,6,3.0
96610,5.0,0,12025,78,2,4,6,5.0
96611,5.0,0,12025,78,2,4,6,5.0
96612,4.0,0,12653,78,2,6,6,4.0
96613,5.0,0,18417,328,1,4,6,5.0
96614,3.0,0,13008,328,2,3,6,5.0
96615,4.0,0,9921,328,2,2,6,5.0
96616,3.0,0,7103,328,1,4,6,5.0
96617,3.0,0,13008,328,2,1,6,5.0
96618,5.0,0,7970,328,1,3,6,5.0
96619,2.0,0,8958,328,2,5,6,5.0
96620,3.0,0,8380,328,1,1,6,5.0
96621,3.0,0,10375,328,1,1,6,5.0
96622,2.0,1,3720,328,1,1,6,5.0
96623,4.0,1,3728,328,2,1,6,5.0
96624,4.0,0,11044,328,0,5,6,4.0
96625,2.0,0,5687,328,0,3,6,5.0
96626,5.0,0,3186,328,1,6,6,5.0
96627,4.0,0,18016,328,0,3,6,5.0
96628,4.0,0,2558,328,0,3,6,4.0
96629,5.0,0,13931,328,3,4,6,5.0
96630,3.0,0,18037,328,0,2,6,5.0
96631,2.0,0,5,328,5,1,6,5.0
96632,3.0,0,7623,328,2,3,6,5.0
96633,4.0,1,10666,328,0,5,6,5.0
96634,5.0,1,9806,328,4,2,6,5.0
96635,3.0,0,64,328,2,3,6,5.0
96636,4.0,0,11816,328,1,4,6,5.0
96637,3.0,0,12806,328,3,2,6,5.0
96638,4.0,1,15681,328,1,2,6,5.0
96639,3.0,0,14977,328,1,1,6,5.0
96640,4.0,0,14167,328,0,5,6,5.0
96641,4.0,0,7449,328,0,0,6,4.0
96642,3.0,0,2568,328,2,3,6,5.0
96643,3.0,0,1324,328,2,5,6,5.0
96644,4.0,0,3353,328,0,3,6,5.0
96645,5.0,1,9806,328,4,2,6,5.0
96646,4.0,1,2988,328,1,1,6,5.0
96647,3.0,0,105,328,2,6,6,5.0
96648,4.0,0,3586,328,4,4,6,5.0
96649,4.0,0,7009,328,2,0,6,5.0
96650,4.0,0,8278,328,1,5,6,5.0
96651,4.0,0,8525,328,1,4,6,5.0
96652,2.0,0,5,328,5,1,6,5.0
96653,5.0,0,5302,328,3,4,6,5.0
96654,2.0,1,3720,328,1,1,6,5.0
96655,4.0,0,15634,328,1,3,6,4.0
96656,3.0,0,8016,328,3,5,6,5.0
96657,3.0,0,12263,328,0,2,6,5.0
96658,3.0,0,17153,328,3,5,6,5.0
96659,5.0,0,1871,328,4,2,6,4.0
96660,2.0,0,10458,328,1,6,6,5.0
96661,3.0,0,1477,328,2,5,6,5.0
96662,3.0,0,1477,328,2,5,6,5.0
96663,5.0,0,11030,328,2,1,6,5.0
96664,2.0,0,6729,328,2,3,6,5.0
96665,3.0,0,6919,328,2,1,6,5.0
96666,3.0,0,12820,328,2,4,6,5.0
96667,5.0,1,17059,328,1,6,6,4.0
96668,4.0,0,10238,328,1,6,6,5.0
96669,3.0,1,1719,328,2,3,6,5.0
